Episode, Loss, Epsilon, Steps
2.910000000000000000e+02,1.438344503566666879e+07,8.864734833333333119e-01,9.148000000000000000e+03
2.920000000000000000e+02,2.723263598448817059e+07,8.864304666666666943e-01,9.180000000000000000e+03
2.930000000000000000e+02,1.636098400664534885e+06,8.863830000000000320e-01,9.200000000000000000e+03
2.940000000000000000e+02,2.453994934280434623e+06,8.863533333333333264e-01,9.239000000000000000e+03
2.950000000000000000e+02,2.228549236917972565e+06,8.862954833333333005e-01,9.262000000000000000e+03
2.960000000000000000e+02,1.822791722024262697e+07,8.862613666666666612e-01,9.292000000000000000e+03
2.970000000000000000e+02,3.029773308334593475e+07,8.862168666666666583e-01,9.322000000000000000e+03
2.980000000000000000e+02,5.020464949256757647e+07,8.861723666666666555e-01,9.347000000000000000e+03
2.990000000000000000e+02,2.438962669655734207e+06,8.861352833333333567e-01,9.373000000000000000e+03
3.000000000000000000e+02,1.762370543775079772e+07,8.860967166666666728e-01,9.396000000000000000e+03
3.010000000000000000e+02,1.150067200271819904e+07,8.860626000000000335e-01,9.418000000000000000e+03
3.020000000000000000e+02,1.214467863065881655e+07,8.860299666666666685e-01,9.448000000000000000e+03
3.030000000000000000e+02,1.688502499707741430e+06,8.859854666666666656e-01,9.472000000000000000e+03
3.040000000000000000e+02,4.252389463309654593e+07,8.859498666666666411e-01,9.500000000000000000e+03
3.050000000000000000e+02,2.776788063857845031e+06,8.859083333333334087e-01,9.525000000000000000e+03
3.060000000000000000e+02,1.876664524632706773e+06,8.858712499999999990e-01,9.547000000000000000e+03
3.070000000000000000e+02,3.563346476163812727e+07,8.858386166666667449e-01,9.586000000000000000e+03
3.080000000000000000e+02,3.559193244360591751e+06,8.857807666666667190e-01,9.611000000000000000e+03
3.090000000000000000e+02,1.766889137050066143e+07,8.857436833333333093e-01,9.641000000000000000e+03
3.100000000000000000e+02,2.895334695639229380e+06,8.856991833333333064e-01,9.669000000000000000e+03
3.110000000000000000e+02,6.274833216298392974e+06,8.856576500000000740e-01,9.701000000000000000e+03
3.120000000000000000e+02,2.685216535702041909e+07,8.856101833333334117e-01,9.737000000000000000e+03
3.130000000000000000e+02,9.013467191047398373e+06,8.855567833333333194e-01,9.806000000000000000e+03
3.140000000000000000e+02,9.912766831176260486e+06,8.854544333333334016e-01,9.831000000000000000e+03
3.150000000000000000e+02,1.891229311271578819e+07,8.854173499999999919e-01,9.863000000000000000e+03
3.160000000000000000e+02,4.720969193007398397e+06,8.853698833333333296e-01,9.893000000000000000e+03
3.170000000000000000e+02,2.551475350301304366e+06,8.853253833333333267e-01,9.914000000000000000e+03
3.180000000000000000e+02,3.095754659994692542e+06,8.852942333333333469e-01,9.939000000000000000e+03
3.190000000000000000e+02,4.029132131467035040e+06,8.852571500000000482e-01,9.976000000000000000e+03
3.200000000000000000e+02,4.672651047153610736e+06,8.852022666666666817e-01,1.000300000000000000e+04
3.210000000000000000e+02,4.483975106493254192e+06,8.851622166666667235e-01,1.005600000000000000e+04
3.220000000000000000e+02,3.679049329151880927e+06,8.850835999999999704e-01,1.009500000000000000e+04
3.230000000000000000e+02,2.814397902895998955e+07,8.850257500000000555e-01,1.012600000000000000e+04
3.240000000000000000e+02,4.665096403996896744e+07,8.849797666666666673e-01,1.014800000000000000e+04
3.250000000000000000e+02,4.568575972521253861e+06,8.849471333333333023e-01,1.018500000000000000e+04
3.260000000000000000e+02,4.727602155532840639e+07,8.848922500000000468e-01,1.021800000000000000e+04
3.270000000000000000e+02,8.260836864146388136e+06,8.848432999999999993e-01,1.027200000000000000e+04
3.280000000000000000e+02,3.649919277423151769e+06,8.847631999999999719e-01,1.029700000000000000e+04
3.290000000000000000e+02,2.282675407043584157e+06,8.847261166666666732e-01,1.031300000000000000e+04
3.300000000000000000e+02,5.823708024033596739e+06,8.847023833333333975e-01,1.037000000000000000e+04
3.310000000000000000e+02,6.081012085202101618e+06,8.846178333333333255e-01,1.039600000000000000e+04
3.320000000000000000e+02,1.207431185136837652e+06,8.845792666666666415e-01,1.041200000000000000e+04
3.330000000000000000e+02,2.068161746310044825e+07,8.845555333333333659e-01,1.044300000000000000e+04
3.340000000000000000e+02,6.195691866826582700e+06,8.845095499999999777e-01,1.048600000000000000e+04
3.350000000000000000e+02,3.021415275245147292e+06,8.844457666666666329e-01,1.051000000000000000e+04
3.360000000000000000e+02,1.811250946032090485e+07,8.844101666666667194e-01,1.053300000000000000e+04
3.370000000000000000e+02,2.024739525759513304e+07,8.843760499999999691e-01,1.056900000000000000e+04
3.380000000000000000e+02,4.091810452843950596e+06,8.843226499999999879e-01,1.059300000000000000e+04
3.390000000000000000e+02,1.812977918826092780e+07,8.842870500000000744e-01,1.061300000000000000e+04
3.400000000000000000e+02,1.642384387788405456e+07,8.842573833333333688e-01,1.065700000000000000e+04
3.410000000000000000e+02,2.874562487532050535e+07,8.841921166666666387e-01,1.067900000000000000e+04
3.420000000000000000e+02,2.054201886431176588e+07,8.841594833333333847e-01,1.070700000000000000e+04
3.430000000000000000e+02,6.906855632857345045e+06,8.841179500000000413e-01,1.075600000000000000e+04
3.440000000000000000e+02,2.946382279737233371e+07,8.840452666666667181e-01,1.079500000000000000e+04
3.450000000000000000e+02,3.653851145441220142e+06,8.839874166666666921e-01,1.081500000000000000e+04
3.460000000000000000e+02,2.706911176121242717e+07,8.839577499999999866e-01,1.083800000000000000e+04
3.470000000000000000e+02,2.811745873410276324e+07,8.839236333333333473e-01,1.086400000000000000e+04
3.480000000000000000e+02,2.902902155886016041e+07,8.838850666666666633e-01,1.089500000000000000e+04
3.490000000000000000e+02,1.812979962954920530e+07,8.838390833333333862e-01,1.093000000000000000e+04
3.500000000000000000e+02,3.695507876953768078e+06,8.837871666666666792e-01,1.095000000000000000e+04
3.510000000000000000e+02,4.141920079681761563e+07,8.837574999999999736e-01,1.097500000000000000e+04
3.520000000000000000e+02,2.890159605050924793e+07,8.837204166666666749e-01,1.100500000000000000e+04
3.530000000000000000e+02,3.433041455127554480e+06,8.836759166666666721e-01,1.103400000000000000e+04
3.540000000000000000e+02,3.975344598312985618e+06,8.836329000000000544e-01,1.106300000000000000e+04
3.550000000000000000e+02,8.880831791286617517e+07,8.835898833333333258e-01,1.113000000000000000e+04
3.560000000000000000e+02,2.763766951076400466e+06,8.834905000000000674e-01,1.115200000000000000e+04
3.570000000000000000e+02,2.815126792689103261e+07,8.834578666666667024e-01,1.117500000000000000e+04
3.580000000000000000e+02,3.996054103490366600e+06,8.834237500000000631e-01,1.119900000000000000e+04
3.590000000000000000e+02,2.536469829951016977e+07,8.833881500000000386e-01,1.126700000000000000e+04
3.600000000000000000e+02,3.297263966598728672e+06,8.832872833333333951e-01,1.129000000000000000e+04
3.610000000000000000e+02,1.052867502053348348e+07,8.832531666666666448e-01,1.131100000000000000e+04
3.620000000000000000e+02,2.136509961467832327e+06,8.832220166666666650e-01,1.133500000000000000e+04
3.630000000000000000e+02,6.349506278709884733e+06,8.831864166666666405e-01,1.135500000000000000e+04
3.640000000000000000e+02,3.321897180456211790e+06,8.831567500000000459e-01,1.137900000000000000e+04
3.650000000000000000e+02,3.267661027201236226e+06,8.831211500000000214e-01,1.139900000000000000e+04
3.660000000000000000e+02,2.246894656670162454e+07,8.830914833333333158e-01,1.142200000000000000e+04
3.670000000000000000e+02,3.409536188048560172e+07,8.830573666666666766e-01,1.148900000000000000e+04
3.680000000000000000e+02,6.216563013267394155e+06,8.829579833333333072e-01,1.152800000000000000e+04
3.690000000000000000e+02,3.360167022864775360e+07,8.829001333333333923e-01,1.157400000000000000e+04
3.700000000000000000e+02,2.721467424904486164e+06,8.828319000000000027e-01,1.160100000000000000e+04
3.710000000000000000e+02,5.976258274910409003e+06,8.827918500000000446e-01,1.162700000000000000e+04
3.720000000000000000e+02,2.890708969434353709e+07,8.827532833333333606e-01,1.166400000000000000e+04
3.730000000000000000e+02,2.858485411873571575e+06,8.826983999999999941e-01,1.168900000000000000e+04
3.740000000000000000e+02,3.580560828123551328e+06,8.826613166666666954e-01,1.170900000000000000e+04
3.750000000000000000e+02,2.016108614686980098e+07,8.826316499999999898e-01,1.174300000000000000e+04
3.760000000000000000e+02,2.775528554447257891e+06,8.825812166666666680e-01,1.176900000000000000e+04
3.770000000000000000e+02,2.575110076816751808e+07,8.825426499999999841e-01,1.178800000000000000e+04
3.780000000000000000e+02,1.212197740855850652e+07,8.825144666666666637e-01,1.182200000000000000e+04
3.790000000000000000e+02,6.627173306371406652e+06,8.824640333333333420e-01,1.184600000000000000e+04
3.800000000000000000e+02,6.785769359365585446e+07,8.824284333333333175e-01,1.188400000000000000e+04
3.810000000000000000e+02,1.721740526015385520e+06,8.823720666666666768e-01,1.190600000000000000e+04
3.820000000000000000e+02,2.937525138960597664e+07,8.823394333333333117e-01,1.194300000000000000e+04
3.830000000000000000e+02,2.855142729103823658e+06,8.822845500000000563e-01,1.197500000000000000e+04
3.840000000000000000e+02,1.723036829132042080e+07,8.822370833333333939e-01,1.199600000000000000e+04
3.850000000000000000e+02,1.137440150584129989e+07,8.822059333333333031e-01,1.203600000000000000e+04
3.860000000000000000e+02,2.522844272425672505e+06,8.821466000000000030e-01,1.206100000000000000e+04
3.870000000000000000e+02,1.687832172257605195e+07,8.821095166666667042e-01,1.210700000000000000e+04
3.880000000000000000e+02,2.910667168167690188e+07,8.820412833333333147e-01,1.215100000000000000e+04
3.890000000000000000e+02,2.494576133792454749e+07,8.819760166666666956e-01,1.217000000000000000e+04
3.900000000000000000e+02,6.329791700178465806e+06,8.819478333333333753e-01,1.219400000000000000e+04
3.910000000000000000e+02,3.139721105290801264e+06,8.819122333333333508e-01,1.222400000000000000e+04
3.920000000000000000e+02,1.618040731294842204e+06,8.818677333333333479e-01,1.224600000000000000e+04
3.930000000000000000e+02,1.666763630023695901e+07,8.818350999999999829e-01,1.226800000000000000e+04
3.940000000000000000e+02,3.098272023675992712e+07,8.818024666666667288e-01,1.230300000000000000e+04
3.950000000000000000e+02,2.563244616218554601e+07,8.817505500000000218e-01,1.233100000000000000e+04
3.960000000000000000e+02,4.668083919758033007e+06,8.817090166666666784e-01,1.236300000000000000e+04
3.970000000000000000e+02,7.200254205247165263e+07,8.816615500000000161e-01,1.241500000000000000e+04
3.980000000000000000e+02,1.090744643391343066e+06,8.815844166666666482e-01,1.243800000000000000e+04
3.990000000000000000e+02,1.693486833281367272e+07,8.815503000000000089e-01,1.245700000000000000e+04
4.000000000000000000e+02,1.982647778365550190e+07,8.815221166666666885e-01,1.249700000000000000e+04
4.010000000000000000e+02,3.968922382827801630e+06,8.814627833333333884e-01,1.252400000000000000e+04
4.020000000000000000e+02,1.070445786682929844e+07,8.814227333333333192e-01,1.254300000000000000e+04
4.030000000000000000e+02,2.251678075148288161e+07,8.813945499999999988e-01,1.257000000000000000e+04
4.040000000000000000e+02,2.806543193608089164e+07,8.813545000000000407e-01,1.261000000000000000e+04
4.050000000000000000e+02,3.466135987590354867e+06,8.812951666666667405e-01,1.263900000000000000e+04
4.060000000000000000e+02,3.063700163341756910e+06,8.812521500000000119e-01,1.266800000000000000e+04
4.070000000000000000e+02,7.283880581381678581e+06,8.812091333333333942e-01,1.269500000000000000e+04
4.080000000000000000e+02,3.450214968135743402e+06,8.811690833333333250e-01,1.271600000000000000e+04
4.090000000000000000e+02,2.646857749805885553e+07,8.811379333333333452e-01,1.274400000000000000e+04
4.100000000000000000e+02,1.175170956775272451e+07,8.810964000000000018e-01,1.277000000000000000e+04
4.110000000000000000e+02,1.721201079636568204e+07,8.810578333333333179e-01,1.279400000000000000e+04
4.120000000000000000e+02,1.752970691226492450e+07,8.810222333333334044e-01,1.281800000000000000e+04
4.130000000000000000e+02,6.308730468855649233e+06,8.809866333333333799e-01,1.286400000000000000e+04
4.140000000000000000e+02,8.561973232534987852e+06,8.809183999999999903e-01,1.289300000000000000e+04
4.150000000000000000e+02,1.538847360067147529e+06,8.808753833333333727e-01,1.291900000000000000e+04
4.160000000000000000e+02,4.550282057125782222e+07,8.808368166666666887e-01,1.299100000000000000e+04
4.170000000000000000e+02,1.861222756512455270e+07,8.807300166666667263e-01,1.302200000000000000e+04
4.180000000000000000e+02,7.429140651972258464e+06,8.806840333333333382e-01,1.306000000000000000e+04
4.190000000000000000e+02,1.599524418093551137e+07,8.806276666666666975e-01,1.310800000000000000e+04
4.200000000000000000e+02,2.298302048944986425e+06,8.805564666666666485e-01,1.313200000000000000e+04
4.210000000000000000e+02,4.169273675756372977e+06,8.805208666666667350e-01,1.317700000000000000e+04
4.220000000000000000e+02,7.401079082092940807e+06,8.804541166666667307e-01,1.321300000000000000e+04
4.230000000000000000e+02,1.234547142609219998e+07,8.804007166666666384e-01,1.323900000000000000e+04
4.240000000000000000e+02,2.347922911534951068e+06,8.803621500000000655e-01,1.326400000000000000e+04
4.250000000000000000e+02,1.924978380922510102e+07,8.803250666666666557e-01,1.330500000000000000e+04
4.260000000000000000e+02,2.741530070476917550e+06,8.802642499999999703e-01,1.332700000000000000e+04
4.270000000000000000e+02,5.090820656230424531e+06,8.802316166666667163e-01,1.334500000000000000e+04
4.280000000000000000e+02,2.245130505446189083e+06,8.802049166666666702e-01,1.337500000000000000e+04
4.290000000000000000e+02,6.170233857980899513e+07,8.801604166666666673e-01,1.342200000000000000e+04
4.300000000000000000e+02,2.173714078860476613e+06,8.800907000000000036e-01,1.344000000000000000e+04
4.310000000000000000e+02,2.672788017362271901e+06,8.800640000000000684e-01,1.348100000000000000e+04
4.320000000000000000e+02,2.324623024318795651e+06,8.800031833333333831e-01,1.350600000000000000e+04
4.330000000000000000e+02,5.696067274921179749e+06,8.799660999999999733e-01,1.353500000000000000e+04
4.340000000000000000e+02,1.841190024649743689e+06,8.799230833333333557e-01,1.355900000000000000e+04
4.350000000000000000e+02,3.247158974227252882e+06,8.798874833333333312e-01,1.359000000000000000e+04
4.360000000000000000e+02,2.638848136615178734e+07,8.798415000000000541e-01,1.362100000000000000e+04
4.370000000000000000e+02,1.783492707301158831e+07,8.797955166666666660e-01,1.364900000000000000e+04
4.380000000000000000e+02,3.018303877448431775e+07,8.797539833333333226e-01,1.367800000000000000e+04
4.390000000000000000e+02,6.008052069034187496e+07,8.797109666666667049e-01,1.371800000000000000e+04
4.400000000000000000e+02,1.722056897559880838e+07,8.796516333333334048e-01,1.374000000000000000e+04
4.410000000000000000e+02,4.612894836407691240e+06,8.796190000000000397e-01,1.379100000000000000e+04
4.420000000000000000e+02,1.910297125812478736e+07,8.795433500000000571e-01,1.382500000000000000e+04
4.430000000000000000e+02,1.838917977704999270e+06,8.794929166666667353e-01,1.384900000000000000e+04
4.440000000000000000e+02,5.423232245697182603e+06,8.794573166666667108e-01,1.387200000000000000e+04
4.450000000000000000e+02,1.113423777074790373e+07,8.794232000000000715e-01,1.392300000000000000e+04
4.460000000000000000e+02,1.851282739855127642e+06,8.793475499999999778e-01,1.394400000000000000e+04
4.470000000000000000e+02,1.883847462303857785e+06,8.793163999999999980e-01,1.396700000000000000e+04
4.480000000000000000e+02,2.782869398022559006e+06,8.792822833333333588e-01,1.399100000000000000e+04
4.490000000000000000e+02,1.209160265966792777e+07,8.792466833333333343e-01,1.402100000000000000e+04
4.500000000000000000e+02,4.564726765547350980e+06,8.792021833333333314e-01,1.407200000000000000e+04
